#name (cmd = mergePeaks -d given S5P-1-peaks.txt S5P-2-peaks.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	S5P-1-peaks.txt	S5P-2-peaks.txt
Merged-chr4-152039396-2	chr4	152039230	152039574	+	65.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-259	chr4-227
Merged-chr17-26069667-2	chr17	26069492	26069836	+	40.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-360	chr17-366
Merged-chr17-28177500-2	chr17	28177327	28177671	+	38.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-361	chr17-411
Merged-chr17-33890563-2	chr17	33890387	33890756	+	35.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-362	chr17-509
Merged-chr17-35591874-2	chr17	35591710	35592055	+	37.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-363	chr17-418
Merged-chr17-21962720-2	chr17	21962555	21962901	+	38.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-364	chr17-403
Merged-chr17-25985690-2	chr17	25985523	25985873	+	34.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-365	chr17-547
Merged-chr12-102743843-2	chr12	102743678	102744024	+	122.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-40	chr12-62
Merged-chr12-25096058-2	chr12	25095886	25096230	+	169.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-41	chr12-21
Merged-chr17-37002665-2	chr17	37002492	37002855	+	41.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-367	chr17-342
Merged-chr12-87443776-2	chr12	87443597	87443941	+	118.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-42	chr12-66
Merged-chr17-79615359-2	chr17	79615190	79615545	+	32.950001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-368	chr17-630
Merged-chr17-78736490-2	chr17	78736281	78736716	+	41.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-369	chr17-331
Merged-chr4-130360231-2	chr4	130360049	130360398	+	64.649994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-261	chr4-225
Merged-chr12-65073868-2	chr12	65073692	65074036	+	132.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-46	chr12-43
Merged-chr4-134511105-2	chr4	134510929	134511273	+	61.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-262	chr4-275
Merged-chr12-3691086-2	chr12	3690913	3691276	+	122.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-47	chr12-51
Merged-chr12-86947055-2	chr12	86946881	86947245	+	119.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-48	chr12-58
Merged-chr4-40854356-2	chr4	40854190	40854539	+	64.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-264	chr4-211
Merged-chr12-55302935-2	chr12	55302752	55303134	+	114.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-49	chr12-65
Merged-chr4-155697192-2	chr4	155697020	155697381	+	55.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-265	chr4-351
Merged-chr4-148591592-2	chr4	148591418	148591762	+	61.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-266	chr4-247
Merged-chr4-147417304-2	chr4	147417134	147417478	+	67.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-268	chr4-189
Merged-chr17-21423359-2	chr17	21423187	21423531	+	36.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-370	chr17-453
Merged-chr17-71552117-2	chr17	71551947	71552304	+	43.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-372	chr17-304
Merged-chr17-27840156-2	chr17	27839987	27840331	+	41.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-373	chr17-328
Merged-chr5-148928593-2	chr5	148928420	148928764	+	13.300000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1655	chr5-1793
Merged-chr17-87531177-2	chr17	87530848	87531490	+	43.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-374	chr17-305
Merged-chr5-4192846-2	chr5	4192663	4193045	+	13.450000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1656	chr5-2016
Merged-chr17-34972126-2	chr17	34971954	34972298	+	41.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-375	chr17-365
Merged-chr5-8266550-2	chr5	8266354	8266763	+	13.200001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1657	chr5-2017
Merged-chr12-85485689-2	chr12	85485354	85486009	+	118.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-50	chr12-53
Merged-chr17-29660732-2	chr17	29660555	29660899	+	39.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-376	chr17-343
Merged-chr12-4720211-2	chr12	4720039	4720383	+	116.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-51	chr12-73
Merged-chr17-21009020-2	chr17	21008828	21009196	+	36.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-377	chr17-452
Merged-chr12-79296516-2	chr12	79296350	79296698	+	128.350006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-52	chr12-39
Merged-chr17-25240206-2	chr17	25240011	25240418	+	42.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-378	chr17-314
Merged-chr12-80643722-2	chr12	80643530	80643931	+	118.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-53	chr12-55
Merged-chr12-32820520-2	chr12	32820345	32820689	+	134.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-54	chr12-40
Merged-chr4-16014158-2	chr4	16013970	16014362	+	66.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-270	chr4-194
Merged-chr12-109541038-2	chr12	109540863	109541207	+	113.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-55	chr12-63
Merged-chr12-99392353-2	chr12	99392167	99392523	+	120.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-56	chr12-46
Merged-chr4-155993257-2	chr4	155993088	155993432	+	58.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-272	chr4-280
Merged-chr12-69595204-2	chr12	69595033	69595377	+	119.600006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-57	chr12-49
Merged-chr12-17348472-2	chr12	17348288	17348640	+	110.850006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-58	chr12-68
Merged-chr4-107890141-2	chr4	107889911	107890387	+	49.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-274	chr4-536
Merged-chr4-118180304-2	chr4	118180140	118180484	+	56.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-275	chr4-323
Merged-chr4-132922391-2	chr4	132922213	132922557	+	65.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-277	chr4-214
Merged-chr4-21879772-2	chr4	21879582	21879946	+	61.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-278	chr4-243
Merged-chr4-115000260-2	chr4	115000096	115000440	+	52.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-279	chr4-421
Merged-chr11-93968104-2	chr11	93967836	93968389	+	54.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-400	chr11-569
Merged-chr11-3202261-2	chr11	3202087	3202452	+	55.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-401	chr11-517
Merged-chr11-6200223-2	chr11	6200019	6200443	+	55.700001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-402	chr11-526
Merged-chr11-16591653-2	chr11	16591466	16591856	+	61.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-403	chr11-394
Merged-chr11-121204533-2	chr11	121204344	121204707	+	61.649998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-406	chr11-424
Merged-chr11-48817225-2	chr11	48817033	48817401	+	63.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-408	chr11-376
Merged-chr11-51756637-2	chr11	51756422	51756868	+	58.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-409	chr11-484
Merged-chr17-33629171-2	chr17	33629002	33629346	+	40.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-384	chr17-329
Merged-chr5-77407980-2	chr5	77407807	77408151	+	15.350000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1666	chr5-1372
Merged-chr17-35887996-2	chr17	35887829	35888173	+	39.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-385	chr17-350
Merged-chr12-116405494-2	chr12	116405327	116405671	+	104.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-60	chr12-88
Merged-chr17-47010482-2	chr17	47010317	47010663	+	36.450001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-386	chr17-413
Merged-chr12-52602698-2	chr12	52602481	52602931	+	98.199997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-61	chr12-93
Merged-chr17-78417934-2	chr17	78417722	78418131	+	36.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-387	chr17-439
Merged-chr12-110471943-2	chr12	110471778	110472122	+	109.850006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-62	chr12-61
Merged-chr17-35897148-2	chr17	35896850	35897430	+	33.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-388	chr17-488
Merged-chr12-83688128-2	chr12	83687833	83688440	+	95.399994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-63	chr12-100
Merged-chr12-51377625-2	chr12	51377434	51377801	+	108.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-64	chr12-59
Merged-chr4-137993508-2	chr4	137993302	137993698	+	57.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-280	chr4-281
Merged-chr12-100187417-2	chr12	100187240	100187611	+	94.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-65	chr12-102
Merged-chr4-147275620-2	chr4	147275451	147275795	+	63.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-281	chr4-249
Merged-chr12-40037509-2	chr12	40037197	40037806	+	111.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-66	chr12-52
Merged-chr4-126968062-2	chr4	126967895	126968246	+	66.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-282	chr4-195
Merged-chr12-70974760-2	chr12	70974592	70974936	+	100.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-67	chr12-84
Merged-chr4-124850824-2	chr4	124850644	124850989	+	62.950001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-283	chr4-223
Merged-chr4-125030136-2	chr4	125029960	125030304	+	58.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-284	chr4-288
Merged-chr12-3960102-2	chr12	3959930	3960274	+	106.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-69	chr12-67
Merged-chr4-96463655-2	chr4	96463451	96463875	+	53.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-285	chr4-377
Merged-chr4-156236090-2	chr4	156235909	156236256	+	59.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-286	chr4-290
Merged-chr4-141617968-2	chr4	141617773	141618147	+	50.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-287	chr4-475
Merged-chr4-103215307-2	chr4	103215143	103215488	+	53.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-288	chr4-396
Merged-chr4-129640936-2	chr4	129640768	129641112	+	59.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-289	chr4-255
Merged-chr11-11822425-2	chr11	11822096	11822739	+	61.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-410	chr11-385
Merged-chr11-84819427-2	chr11	84819247	84819591	+	54.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-411	chr11-557
Merged-chr11-107479588-2	chr11	107479397	107479763	+	67.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-412	chr11-298
Merged-chr11-6267870-2	chr11	6267674	6268083	+	52.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-414	chr11-609
Merged-chr11-5788347-2	chr11	5788163	5788548	+	58.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-416	chr11-449
Merged-chr11-31370053-2	chr11	31369881	31370225	+	60.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-417	chr11-403
Merged-chr11-84880167-2	chr11	84879963	84880388	+	63.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-418	chr11-345
Merged-chr11-78751585-2	chr11	78751398	78751757	+	58.550003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-419	chr11-477
Merged-chr17-56727936-2	chr17	56727756	56728133	+	32.450001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-390	chr17-573
Merged-chr17-65772597-2	chr17	65772404	65772775	+	37.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-391	chr17-406
Merged-chr17-79355020-2	chr17	79354843	79355213	+	36.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-392	chr17-427
Merged-chr17-8283889-2	chr17	8283707	8284056	+	36.950001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-393	chr17-409
Merged-chr17-65951072-2	chr17	65950885	65951275	+	39.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-395	chr17-337
Merged-chr12-71015525-2	chr12	71015354	71015698	+	104.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-70	chr12-80
Merged-chr17-26549369-2	chr17	26549176	26549579	+	29.450001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-397	chr17-708
Merged-chr17-26917187-2	chr17	26917002	26917389	+	37.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr17-398	chr17-385
Merged-chr12-51691837-2	chr12	51691666	51692010	+	111.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-73	chr12-47
Merged-chr12-98259235-2	chr12	98259064	98259423	+	111.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-74	chr12-54
Merged-chr4-53012011-2	chr4	53011840	53012184	+	61.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-290	chr4-228
Merged-chr4-55005641-2	chr4	55005424	55005843	+	63.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-291	chr4-215
Merged-chr12-24708336-2	chr12	24708147	24708510	+	92.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-76	chr12-95
Merged-chr4-132884615-2	chr4	132884445	132884801	+	57.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-292	chr4-294
Merged-chr12-84772851-2	chr12	84772676	84773042	+	100.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-77	chr12-71
Merged-chr4-25281747-2	chr4	25281580	25281924	+	56.950001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-293	chr4-301
Merged-chr4-33310405-2	chr4	33310212	33310582	+	58.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-294	chr4-303
Merged-chr12-118301899-2	chr12	118301730	118302074	+	90.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-79	chr12-112
Merged-chr4-98923785-2	chr4	98923610	98923954	+	55.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-298	chr4-306
Merged-chr4-115785041-2	chr4	115784860	115785239	+	48.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-299	chr4-502
Merged-chr11-69980899-2	chr11	69980734	69981080	+	61.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-420	chr11-390
Merged-chr11-102185190-2	chr11	102185014	102185358	+	53.549999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-421	chr11-596
Merged-chr11-4096931-2	chr11	4096759	4097103	+	60.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-422	chr11-442
Merged-chr11-61267059-2	chr11	61266892	61267243	+	60.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-423	chr11-398
Merged-chr11-106487765-2	chr11	106487601	106487945	+	65.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-424	chr11-327
Merged-chr11-70459909-2	chr11	70459736	70460099	+	56.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-425	chr11-447
Merged-chr11-61684144-2	chr11	61683957	61684315	+	54.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-427	chr11-502
Merged-chr11-69838583-2	chr11	69838409	69838753	+	53.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-428	chr11-556
Merged-chr5-137745810-2	chr5	137745629	137745975	+	17.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1684	chr5-1063
Merged-chr12-4234114-2	chr12	4233930	4234282	+	97.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-80	chr12-77
Merged-chr12-9030265-2	chr12	9030050	9030465	+	94.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-81	chr12-87
Merged-chr12-54126791-2	chr12	54126618	54126962	+	96.000000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-82	chr12-86
Merged-chr12-76404450-2	chr12	76404286	76404630	+	105.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-84	chr12-64
Merged-chr12-100724962-2	chr12	100724760	100725149	+	90.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-86	chr12-99
Merged-chr12-64965854-2	chr12	64965676	64966020	+	97.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-87	chr12-69
Merged-chr12-105685148-2	chr12	105684978	105685322	+	80.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-88	chr12-141
Merged-chr12-4082697-2	chr12	4082521	4082865	+	88.850006	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-89	chr12-94
Merged-chr11-103028606-2	chr11	103028426	103028770	+	58.949997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-430	chr11-416
Merged-chr11-82764387-2	chr11	82764218	82764573	+	55.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-432	chr11-500
Merged-chr11-95859476-2	chr11	95859153	95859783	+	56.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-433	chr11-452
Merged-chr11-102925207-2	chr11	102924924	102925474	+	52.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-434	chr11-572
Merged-chr11-43682106-2	chr11	43681935	43682279	+	61.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-436	chr11-384
Merged-chr11-84513585-2	chr11	84513282	84513904	+	56.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-437	chr11-486
Merged-chr11-46437052-2	chr11	46436881	46437225	+	57.950001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-438	chr11-415
Merged-chr1-42686481-2	chr1	42686291	42686687	+	16.850000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1505	chr1-1113
Merged-chr1-74900722-2	chr1	74900443	74901018	+	18.400000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1509	chr1-954
Merged-chr5-36810909-2	chr5	36810726	36811108	+	14.900000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr5-1697	chr5-1436
Merged-chr12-65075644-2	chr12	65075466	65075810	+	97.699997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-90	chr12-81
Merged-chr12-52394794-2	chr12	52394627	52394977	+	92.149994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-91	chr12-79
Merged-chr12-54862716-2	chr12	54862547	54862891	+	85.899994	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-97	chr12-98
Merged-chr12-111377936-2	chr12	111377769	111378119	+	76.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-98	chr12-142
Merged-chr12-35046951-2	chr12	35046776	35047120	+	93.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr12-99	chr12-72
Merged-chr11-78301657-2	chr11	78301481	78301849	+	53.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-440	chr11-541
Merged-chr11-120949141-2	chr11	120948977	120949322	+	60.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-441	chr11-402
Merged-chr11-96622865-2	chr11	96622667	96623048	+	62.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-443	chr11-346
Merged-chr11-75348232-2	chr11	75348056	75348400	+	61.099998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-445	chr11-372
Merged-chr11-88718542-2	chr11	88718362	88718707	+	57.750000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-446	chr11-430
Merged-chr11-101465318-2	chr11	101465114	101465539	+	61.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-447	chr11-368
Merged-chr11-101568877-2	chr11	101568651	101569088	+	47.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-448	chr11-746
Merged-chr11-23666252-2	chr11	23666086	23666430	+	58.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-449	chr11-427
Merged-chr1-88839003-2	chr1	88838813	88839178	+	14.450000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1515	chr1-1446
Merged-chr11-74649571-2	chr11	74649368	74649758	+	55.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-451	chr11-476
Merged-chr11-93995472-2	chr11	93995305	93995655	+	58.449997	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-452	chr11-414
Merged-chr11-17211460-2	chr11	17211291	17211635	+	55.150002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-453	chr11-483
Merged-chr11-54866488-2	chr11	54866311	54866655	+	59.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-454	chr11-408
Merged-chr11-35834457-2	chr11	35834275	35834624	+	57.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-456	chr11-419
Merged-chr11-70237813-2	chr11	70237621	70238022	+	51.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-457	chr11-553
Merged-chr11-121354315-2	chr11	121354145	121354489	+	53.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-458	chr11-467
Merged-chr8-41133959-2	chr8	41133785	41134129	+	13.650000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr8-1553	chr8-1194
Merged-chr11-115708490-2	chr11	115708319	115708678	+	62.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-460	chr11-328
Merged-chr11-72576858-2	chr11	72576679	72577023	+	57.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-462	chr11-409
Merged-chr11-6388946-2	chr11	6388750	6389126	+	49.300003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-463	chr11-619
Merged-chr11-83942206-2	chr11	83942024	83942373	+	52.650002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-467	chr11-509
Merged-chr11-86807486-2	chr11	86807300	86807657	+	49.700001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-468	chr11-618
Merged-chr11-106084068-2	chr11	106083897	106084241	+	53.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-469	chr11-462
Merged-chr1-180313587-2	chr1	180313364	180313795	+	13.550000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1530	chr1-1818
Merged-chr11-23895177-2	chr11	23894986	23895353	+	47.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-470	chr11-684
Merged-chr11-60932106-2	chr11	60931924	60932273	+	54.849998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-473	chr11-464
Merged-chr11-77893729-2	chr11	77893550	77893894	+	50.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-474	chr11-540
Merged-chr11-96777448-2	chr11	96777270	96777614	+	58.200001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-475	chr11-391
Merged-chr11-95384985-2	chr11	95384803	95385151	+	48.800003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-478	chr11-600
Merged-chr1-91801820-2	chr1	91801550	91802107	+	18.049999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1549	chr1-942
Merged-chr11-35769941-2	chr11	35769775	35770119	+	61.299999	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-480	chr11-321
Merged-chr11-72795758-2	chr11	72795582	72795926	+	47.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-482	chr11-626
Merged-chr11-107132115-2	chr11	107131950	107132297	+	51.450001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-483	chr11-531
Merged-chr11-26129032-2	chr11	26128855	26129225	+	64.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-484	chr11-277
Merged-chr11-75454561-2	chr11	75454367	75454739	+	59.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-485	chr11-351
Merged-chr11-97599448-2	chr11	97599267	97599646	+	51.200001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-486	chr11-524
Merged-chr11-73176940-2	chr11	73176762	73177134	+	52.599998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-489	chr11-493
Merged-chr1-135108996-2	chr1	135108826	135109170	+	14.150000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1553	chr1-1607
Merged-chr1-136260546-2	chr1	136260307	136260769	+	17.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr1-1554	chr1-992
Merged-chr4-59438277-2	chr4	59438107	59438451	+	18.350000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr4-1401	chr4-1157
Merged-chr11-97745047-2	chr11	97744883	97745227	+	47.900002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-490	chr11-601
Merged-chr11-17159396-2	chr11	17159219	17159589	+	55.400002	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-491	chr11-443
Merged-chr11-58330569-2	chr11	58330403	58330752	+	50.250000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-492	chr11-565
Merged-chr11-118290094-2	chr11	118289909	118290264	+	51.050003	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-493	chr11-516
Merged-chr11-83753781-2	chr11	83753614	83753965	+	51.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-494	chr11-515
Merged-chr11-4594692-2	chr11	4594521	4594865	+	46.950001	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-495	chr11-656
Merged-chr11-69901171-2	chr11	69901007	69901351	+	50.500000	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-496	chr11-514
Merged-chr11-7423537-2	chr11	7423371	7423715	+	55.349998	S5P-1-peaks.txt|S5P-2-peaks.txt	2	chr11-497	chr11-418
